Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Island,Special Status,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
10/17/2020,Maluku,42,0,109,-67,3521,42,2652,827,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,22.74,1906.23,0,22.74,0.0119,0.7532,5.25,1
10/17/2020,Maluku Utara,0,0,0,0,2120,74,1908,138,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,0,1621.04,0,56.58,0.0349,0.9,0,1
10/17/2020,Nusa Tenggara Barat,27,1,24,2,3673,209,2993,471,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,5.12,696.93,0.19,39.66,0.0569,0.8149,0.82,
10/17/2020,Nusa Tenggara Timur,2,0,6,-4,584,7,407,170,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,0.37,107.92,0,1.29,0.012,0.6969,0.29,1
10/17/2020,Papua,69,4,18,47,8168,119,4454,3595,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,15.9,1881.88,0.92,27.42,0.0146,0.5453,,
10/17/2020,Papua Barat,112,1,59,52,3465,46,2503,916,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,98.19,3037.61,0.88,40.33,0.0133,0.7224,0.95,
10/17/2020,Riau,256,8,123,125,11357,258,6889,4210,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,42.15,1869.74,1.32,42.48,0.0227,0.6066,0.92,4
10/17/2020,Sulawesi Barat,5,0,4,1,949,12,704,233,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,3.21,608.34,0,7.69,0.0126,0.7418,1,1
10/17/2020,Sulawesi Selatan,64,2,182,-120,17266,442,14780,2044,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,6.79,1831.57,0.21,46.89,0.0256,0.856,0.54,
10/17/2020,Sulawesi Tengah,51,0,23,28,668,25,436,207,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,17.26,226.01,0,8.46,0.0374,0.6527,,1
10/17/2020,Sulawesi Tenggara,73,0,10,63,4023,71,2515,1437,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,27.7,1526.49,0,26.94,0.0176,0.6252,1.52,0
10/17/2020,Sulawesi Utara,30,0,32,-2,4959,185,4144,630,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,11.36,1877.07,0,70.03,0.0373,0.8357,0.48,0
10/17/2020,Sumatera Barat,435,3,257,175,10684,196,5771,4717,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,78.82,1935.77,0.54,35.51,0.0183,0.5402,0.87,0.75
10/17/2020,Sumatera Selatan,46,0,47,-1,7104,387,5393,1324,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,5.6,864.49,0,47.09,0.0545,0.7591,0.87,1
10/17/2020,Sumatera Utara,86,5,100,-19,11861,497,9492,1872,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,5.78,797.38,0.34,33.41,0.0419,0.8003,0.97,1.67
10/18/2020,Aceh,115,6,284,-175,6551,242,4558,1751,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,21.92,1248.46,1.14,46.12,0.0369,0.6958,0.63,6
10/18/2020,Bali,74,0,13,61,10766,101,2039,8626,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,17.55,2553.5,0,23.96,0.0094,0.1894,0.8,0
10/18/2020,Banten,130,3,62,65,7697,242,6914,541,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,12.12,717.84,0.28,22.57,0.0314,0.8983,1.02,1.5
10/18/2020,Bengkulu,15,1,20,-6,877,44,722,111,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,7.5,438.6,0.5,22.01,0.0502,0.8233,0.65,0.33
10/18/2020,DKI Jakarta,971,17,1080,-126,94328,2046,79288,12994,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,89.52,8696.91,1.57,188.64,0.0217,0.8406,1,0.74
10/18/2020,Daerah Istimewa Yogyakarta,40,1,64,-25,3325,86,2613,626,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,11.02,915.72,0.28,23.68,0.0259,0.7859,1.67,
10/18/2020,Gorontalo,3,0,0,3,2967,78,2777,112,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,2.54,2513.02,0,66.07,0.0263,0.936,,1
10/18/2020,Indonesia,4105,80,3732,293,361867,12511,285324,64032,,,,98,7230,8488,74953,1916907,265185520,138.34,15.48,1364.58,0.3,47.18,0.0346,0.7885,0.95,0.95
10/18/2020,Jambi,14,0,0,14,982,19,368,595,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,4.01,281.1,0,5.44,0.0193,0.3747,0.54,1
10/18/2020,Jawa Barat,270,1,378,-109,32257,666,21734,9857,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,5.98,714.26,0.02,14.75,0.0206,0.6738,0.55,0.33
10/18/2020,Jawa Tengah,355,3,383,-31,32101,1905,25848,4348,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,9.76,882.77,0.08,52.39,0.0593,0.8052,0.86,0.27
10/18/2020,Jawa Timur,236,21,318,-103,49016,3961,44369,686,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,5.83,1210.9,0.52,97.85,0.0808,0.9052,0.94,0.95
10/18/2020,Kalimantan Barat,15,1,3,11,1428,10,1229,189,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,2.77,263.33,0.18,1.84,0.007,0.8606,0.48,
10/18/2020,Kalimantan Selatan,39,2,58,-21,11442,452,10042,948,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,9.69,2844.11,0.5,112.35,0.0395,0.8776,0.55,1
10/18/2020,Kalimantan Tengah,0,0,0,0,4081,144,3439,498,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,0,1587.76,0,56.02,0.0353,0.8427,0,1
10/18/2020,Kalimantan Timur,382,2,209,171,11883,440,8763,2680,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,107.54,3345.26,0.56,123.87,0.037,0.7374,1.94,2
10/18/2020,Kalimantan Utara,23,1,13,9,714,6,610,98,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,35.47,1101.16,1.54,9.25,0.0084,0.8543,5.75,
10/18/2020,Kepulauan Bangka Belitung,16,1,6,9,516,7,437,72,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,11.6,373.98,0.72,5.07,0.0136,0.8469,1.45,
10/18/2020,Kepulauan Riau,68,1,35,32,2836,70,2266,500,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,35.24,1469.89,0.52,36.28,0.0247,0.799,,1
10/18/2020,Lampung,13,3,20,-10,1298,52,890,356,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,1.43,142.71,0.33,5.72,0.0401,0.6857,0.37,3
10/18/2020,Maluku,40,0,64,-24,3561,42,2716,803,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,21.66,1927.89,0,22.74,0.0118,0.7627,0.95,1
10/18/2020,Maluku Utara,0,0,0,0,2120,74,1908,138,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,0,1621.04,0,56.58,0.0349,0.9,1,1
10/18/2020,Nusa Tenggara Barat,31,0,11,20,3704,209,3004,491,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,5.88,702.81,0,39.66,0.0564,0.811,1.15,0
10/18/2020,Nusa Tenggara Timur,3,0,0,3,587,7,407,173,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,0.55,108.48,0,1.29,0.0119,0.6934,1.5,1
10/18/2020,Papua,71,0,0,71,8239,119,4454,3666,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,16.36,1898.23,0,27.42,0.0144,0.5406,1.03,0
10/18/2020,Papua Barat,161,1,32,128,3626,47,2535,1044,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,141.14,3178.75,0.88,41.2,0.013,0.6991,1.44,1
10/18/2020,Riau,285,4,111,170,11642,262,7000,4380,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,46.92,1916.66,0.66,43.13,0.0225,0.6013,1.11,0.5
10/18/2020,Sulawesi Barat,3,0,13,-10,952,12,717,223,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,1.92,610.26,0,7.69,0.0126,0.7532,0.6,1
10/18/2020,Sulawesi Selatan,136,1,117,18,17402,443,14897,2062,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,14.43,1846,0.11,46.99,0.0255,0.8561,2.13,0.5
10/18/2020,Sulawesi Tengah,17,1,3,13,685,26,439,220,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,5.75,231.77,0.34,8.8,0.038,0.6409,0.33,
10/18/2020,Sulawesi Tenggara,213,2,51,160,4236,73,2566,1597,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,80.82,1607.31,0.76,27.7,0.0172,0.6058,2.92,
10/18/2020,Sulawesi Utara,26,1,41,-16,4985,186,4185,614,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,9.84,1886.91,0.38,70.4,0.0373,0.8395,0.87,
10/18/2020,Sumatera Barat,277,2,107,168,10961,198,5878,4885,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,50.19,1985.96,0.36,35.87,0.0181,0.5363,0.64,0.67
10/18/2020,Sumatera Selatan,39,4,56,-21,7143,391,5449,1303,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,4.75,869.24,0.49,47.58,0.0547,0.7628,0.85,
10/18/2020,Sumatera Utara,83,2,106,-25,11944,499,9598,1847,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,5.58,802.96,0.13,33.55,0.0418,0.8036,0.97,0.4
10/19/2020,Aceh,116,2,211,-97,6667,244,4769,1654,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,22.11,1270.57,0.38,46.5,0.0366,0.7153,1.01,0.33
10/19/2020,Bali,110,2,30,78,10876,103,2069,8704,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,26.09,2579.59,0.47,24.43,0.0095,0.1902,1.49,
10/19/2020,Banten,122,4,118,0,7819,246,7032,541,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,11.38,729.22,0.37,22.94,0.0315,0.8993,0.94,1.33
10/19/2020,Bengkulu,3,0,0,3,880,44,722,114,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,1.5,440.1,0,22.01,0.05,0.8205,0.2,0
10/19/2020,DKI Jakarta,926,14,1128,-216,95254,2060,80416,12778,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,85.38,8782.29,1.29,189.93,0.0216,0.8442,0.95,0.82
10/19/2020,Daerah Istimewa Yogyakarta,18,0,75,-57,3343,86,2688,569,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,4.96,920.68,0,23.68,0.0257,0.8041,0.45,0
10/19/2020,Gorontalo,2,0,22,-20,2969,78,2799,92,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,1.69,2514.71,0,66.07,0.0263,0.9427,0.67,1
10/19/2020,Indonesia,3373,106,3919,-652,365240,12617,289243,63380,,,,98,7230,8488,74953,1916907,265185520,138.34,12.72,1377.3,0.4,47.58,0.0345,0.7919,0.82,1.33
10/19/2020,Jambi,6,1,3,2,988,20,371,597,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,1.72,282.82,0.29,5.73,0.0202,0.3755,0.43,
10/19/2020,Jawa Barat,541,6,407,128,32798,672,22141,9985,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,11.98,726.24,0.13,14.88,0.0205,0.6751,2,6
10/19/2020,Jawa Tengah,316,7,335,-26,32417,1912,26183,4322,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,8.69,891.46,0.19,52.58,0.059,0.8077,0.89,2.33
10/19/2020,Jawa Timur,232,21,351,-140,49248,3982,44720,546,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,5.73,1216.63,0.52,98.37,0.0809,0.9081,0.98,1
10/19/2020,Kalimantan Barat,0,0,0,0,1428,10,1229,189,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,0,263.33,0,1.84,0.007,0.8606,0,0
10/19/2020,Kalimantan Selatan,8,2,33,-27,11450,454,10075,921,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,1.99,2846.1,0.5,112.85,0.0397,0.8799,0.21,1
10/19/2020,Kalimantan Tengah,41,0,46,-5,4122,144,3485,493,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,15.95,1603.71,0,56.02,0.0349,0.8455,,1
10/19/2020,Kalimantan Timur,85,3,73,9,11968,443,8836,2689,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,23.93,3369.19,0.84,124.71,0.037,0.7383,0.22,1.5
10/19/2020,Kalimantan Utara,1,0,9,-8,715,6,619,90,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,1.54,1102.7,0,9.25,0.0084,0.8657,0.04,0
10/19/2020,Kepulauan Bangka Belitung,1,0,15,-14,517,7,452,58,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,0.72,374.7,0,5.07,0.0135,0.8743,0.06,0
10/19/2020,Kepulauan Riau,47,1,1,45,2883,71,2267,545,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,24.36,1494.25,0.52,36.8,0.0246,0.7863,0.69,1
10/19/2020,Lampung,42,2,24,16,1340,54,914,372,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,4.62,147.32,0.22,5.94,0.0403,0.6821,3.23,0.67
10/19/2020,Maluku,36,1,29,6,3597,43,2745,809,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,19.49,1947.38,0.54,23.28,0.012,0.7631,0.9,
10/19/2020,Maluku Utara,11,0,3,8,2131,74,1911,146,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,8.41,1629.45,0,56.58,0.0347,0.8968,,1
10/19/2020,Nusa Tenggara Barat,28,2,6,20,3732,211,3010,511,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,5.31,708.13,0.38,40.04,0.0565,0.8065,0.9,
10/19/2020,Nusa Tenggara Timur,1,0,0,1,588,7,407,174,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,0.18,108.66,0,1.29,0.0119,0.6922,0.33,1
10/19/2020,Papua,0,1,0,-1,8239,120,4454,3665,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,0,1898.23,0.23,27.65,0.0146,0.5406,0,
10/19/2020,Papua Barat,10,2,7,1,3636,49,2542,1045,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,8.77,3187.51,1.75,42.96,0.0135,0.6991,0.06,2
10/19/2020,Riau,198,5,505,-312,11840,267,7505,4068,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,32.6,1949.26,0.82,43.96,0.0226,0.6339,0.69,1.25
10/19/2020,Sulawesi Barat,0,0,0,0,952,12,717,223,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,0,610.26,0,7.69,0.0126,0.7532,0,1
10/19/2020,Sulawesi Selatan,42,0,88,-46,17444,443,14985,2016,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,4.46,1850.45,0,46.99,0.0254,0.859,0.31,0
10/19/2020,Sulawesi Tengah,2,1,10,-9,687,27,449,211,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,0.68,232.44,0.34,9.14,0.0393,0.6536,0.12,1
10/19/2020,Sulawesi Tenggara,39,0,109,-70,4275,73,2675,1527,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,14.8,1622.11,0,27.7,0.0171,0.6257,0.18,0
10/19/2020,Sulawesi Utara,41,2,24,15,5026,188,4209,629,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,15.52,1902.43,0.76,71.16,0.0374,0.8374,1.58,2
10/19/2020,Sumatera Barat,242,13,170,59,11203,211,6048,4944,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,43.85,2029.81,2.36,38.23,0.0188,0.5399,0.87,6.5
10/19/2020,Sumatera Selatan,39,2,7,30,7182,393,5456,1333,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,4.75,873.98,0.24,47.82,0.0547,0.7597,1,0.5
10/19/2020,Sumatera Utara,91,4,118,-31,12035,503,9716,1816,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,6.12,809.08,0.27,33.82,0.0418,0.8073,1.1,2
10/20/2020,Aceh,98,2,215,-119,6765,246,4984,1535,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,18.68,1289.25,0.38,46.88,0.0364,0.7367,0.84,1
10/20/2020,Bali,75,1,26,48,10951,104,2095,8752,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,17.79,2597.38,0.24,24.67,0.0095,0.1913,0.68,0.5
10/20/2020,Banten,89,1,166,-78,7908,247,7198,463,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,8.3,737.52,0.09,23.04,0.0312,0.9102,0.73,0.25
10/20/2020,Bengkulu,35,1,6,28,915,45,728,142,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,17.5,457.61,0.5,22.51,0.0492,0.7956,11.67,
10/20/2020,DKI Jakarta,964,22,837,105,96218,2082,81253,12883,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,88.88,8871.17,2.03,191.96,0.0216,0.8445,1.04,1.57
10/20/2020,Daerah Istimewa Yogyakarta,13,0,51,-38,3356,86,2739,531,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,3.58,924.26,0,23.68,0.0256,0.8162,0.72,1
10/20/2020,Gorontalo,0,1,1,-2,2969,79,2800,90,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,0,2514.71,0.85,66.91,0.0266,0.9431,0,
10/20/2020,Indonesia,3602,117,4410,-925,368842,12734,293653,62455,,,,98,7230,8488,74953,1916907,265185520,138.34,13.58,1390.88,0.44,48.02,0.0345,0.7961,1.07,1.1
10/20/2020,Jambi,39,2,9,28,1027,22,380,625,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,11.16,293.99,0.57,6.3,0.0214,0.37,6.5,2
10/20/2020,Jawa Barat,487,11,260,216,33285,683,22401,10201,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,10.78,737.02,0.24,15.12,0.0205,0.673,0.9,1.83
10/20/2020,Jawa Tengah,442,20,587,-165,32859,1932,26770,4157,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,12.15,903.61,0.55,53.13,0.0588,0.8147,1.4,2.86
10/20/2020,Jawa Timur,295,12,339,-56,49543,3994,45059,490,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,7.29,1223.92,0.3,98.67,0.0806,0.9095,1.27,0.57
10/20/2020,Kalimantan Barat,23,0,28,-5,1451,10,1257,184,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,4.24,267.57,0,1.84,0.0069,0.8663,,1
10/20/2020,Kalimantan Selatan,42,2,42,-2,11492,456,10117,919,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,10.44,2856.54,0.5,113.35,0.0397,0.8804,5.25,1
10/20/2020,Kalimantan Tengah,27,0,77,-50,4149,144,3562,443,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,10.5,1614.22,0,56.02,0.0347,0.8585,0.66,1
10/20/2020,Kalimantan Timur,68,0,145,-77,12036,443,8981,2612,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,19.14,3388.33,0,124.71,0.0368,0.7462,0.8,0
10/20/2020,Kalimantan Utara,0,0,0,0,715,6,619,90,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,0,1102.7,0,9.25,0.0084,0.8657,0,1
10/20/2020,Kepulauan Bangka Belitung,7,0,5,2,524,7,457,60,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,5.07,379.77,0,5.07,0.0134,0.8721,7,1
10/20/2020,Kepulauan Riau,32,2,78,-48,2915,73,2345,497,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,16.59,1510.83,1.04,37.84,0.025,0.8045,0.68,2
10/20/2020,Lampung,36,1,0,35,1376,55,914,407,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,3.96,151.28,0.11,6.05,0.04,0.6642,0.86,0.5
10/20/2020,Maluku,20,0,63,-43,3617,43,2808,766,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,10.83,1958.21,0,23.28,0.0119,0.7763,0.56,0
10/20/2020,Maluku Utara,11,0,19,-8,2142,74,1930,138,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,8.41,1637.86,0,56.58,0.0345,0.901,1,1
10/20/2020,Nusa Tenggara Barat,21,2,10,9,3753,213,3020,520,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,3.98,712.11,0.38,40.42,0.0568,0.8047,0.75,1
10/20/2020,Nusa Tenggara Timur,4,0,5,-1,592,7,412,173,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,0.74,109.4,0,1.29,0.0118,0.6959,4,1
10/20/2020,Papua,129,3,95,31,8368,123,4549,3696,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,29.72,1927.96,0.69,28.34,0.0147,0.5436,,3
10/20/2020,Papua Barat,17,2,103,-88,3653,51,2645,957,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,14.9,3202.42,1.75,44.71,0.014,0.7241,1.7,1
10/20/2020,Riau,169,2,629,-462,12009,269,8134,3606,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,27.82,1977.08,0.33,44.29,0.0224,0.6773,0.85,0.4
10/20/2020,Sulawesi Barat,15,0,7,8,967,12,724,231,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,9.62,619.88,0,7.69,0.0124,0.7487,,1
10/20/2020,Sulawesi Selatan,88,0,99,-11,17532,443,15084,2005,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,9.34,1859.79,0,46.99,0.0253,0.8604,2.1,1
10/20/2020,Sulawesi Tengah,39,1,13,25,726,28,462,236,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,13.2,245.64,0.34,9.47,0.0386,0.6364,19.5,1
10/20/2020,Sulawesi Tenggara,26,0,238,-212,4301,73,2913,1315,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,9.87,1631.97,0,27.7,0.017,0.6773,0.67,1
10/20/2020,Sulawesi Utara,22,2,27,-7,5048,190,4236,622,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,8.33,1910.76,0.76,71.92,0.0376,0.8391,0.54,1
10/20/2020,Sumatera Barat,170,3,110,57,11373,214,6158,5001,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,30.8,2060.61,0.54,38.77,0.0188,0.5415,0.7,0.23
10/20/2020,Sumatera Selatan,47,2,48,-3,7229,395,5504,1330,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,5.72,879.7,0.24,48.07,0.0546,0.7614,1.21,1
10/20/2020,Sumatera Utara,90,4,93,-7,12125,507,9809,1809,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,6.05,815.13,0.27,34.08,0.0418,0.809,0.99,1
10/21/2020,Aceh,80,3,0,77,6845,249,4984,1612,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,15.25,1304.49,0.57,47.45,0.0364,0.7281,0.82,1.5
10/21/2020,Bali,87,0,13,74,11038,104,2108,8826,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,20.63,2618.02,0,24.67,0.0094,0.191,1.16,0
10/21/2020,Banten,171,5,54,112,8079,252,7252,575,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,15.95,753.47,0.47,23.5,0.0312,0.8976,1.92,5
10/21/2020,Bengkulu,2,0,0,2,917,45,728,144,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,1,458.61,0,22.51,0.0491,0.7939,0.06,0
10/21/2020,DKI Jakarta,1000,21,1073,-94,97218,2103,82326,12789,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,92.2,8963.37,1.94,193.89,0.0216,0.8468,1.04,0.95
10/21/2020,Daerah Istimewa Yogyakarta,33,2,20,11,3389,88,2759,542,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,9.09,933.35,0.55,24.24,0.026,0.8141,2.54,
10/21/2020,Gorontalo,3,1,4,-2,2972,80,2804,88,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,2.54,2517.26,0.85,67.76,0.0269,0.9435,,1
10/21/2020,Indonesia,4267,123,3856,288,373109,12857,297509,62743,,,,98,7230,8488,74953,1916907,265185520,138.34,16.09,1406.97,0.46,48.48,0.0345,0.7974,1.18,1.05
10/21/2020,Jambi,22,0,0,22,1049,22,380,647,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,6.3,300.28,0,6.3,0.021,0.3622,0.56,0
10/21/2020,Jawa Barat,597,12,422,163,33882,695,22823,10364,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,13.22,750.24,0.27,15.39,0.0205,0.6736,1.23,1.09
10/21/2020,Jawa Tengah,375,13,380,-18,33234,1945,27150,4139,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,10.31,913.92,0.36,53.49,0.0585,0.8169,0.85,0.65
10/21/2020,Jawa Timur,332,17,342,-27,49875,4011,45401,463,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,8.2,1232.12,0.42,99.09,0.0804,0.9103,1.13,1.42
10/21/2020,Kalimantan Barat,0,0,0,0,1451,10,1257,184,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,0,267.57,0,1.84,0.0069,0.8663,0,1
10/21/2020,Kalimantan Selatan,19,3,37,-21,11511,459,10154,898,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,4.72,2861.26,0.75,114.09,0.0399,0.8821,0.45,1.5
