,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Area (km2),Population,Population Density,Increasing
11715,2021-02-18,Nusa Tenggara Barat,38,0,16,22,8257,329,6609,1319,18572,5270247,283.77,0
11716,2021-02-18,Kepulauan Riau,25,0,108,-83,8552,210,8019,323,8202,1929400,235.24,1
11717,2021-02-18,Sumatera Utara,99,4,149,-54,23335,798,20126,2411,72981,14874889,203.82,0
11718,2021-02-18,Banten,86,9,325,-248,28089,833,27980,-724,9663,10722374,1109.64,0
11719,2021-02-18,Gorontalo,10,2,11,-3,4648,126,4229,293,11257,1180651,104.88,1
11720,2021-02-18,DKI Jakarta,373,35,2717,-2379,321100,5090,302414,13596,664,10846145,16334.31,0
11721,2021-02-18,Sulawesi Selatan,274,0,222,52,53347,811,48466,4070,46717,9426885,201.78,1
11722,2021-02-18,Kalimantan Tengah,86,1,63,22,12973,311,11593,1069,153565,2570289,16.74,1
11723,2021-02-18,Sulawesi Utara,27,0,128,-101,14659,487,11190,2982,13892,2641884,190.17,1
11724,2021-02-18,Bengkulu,5,0,0,5,4757,144,4459,154,19919,1999539,100.38,0
11725,2021-02-18,Jawa Timur,558,23,389,146,124373,8769,107841,7763,47803,40479023,846.78,0
11726,2021-02-18,Jawa Tengah,676,9,489,178,145832,6088,91855,47889,32801,36364072,1108.64,0
11727,2021-02-18,Maluku,19,0,43,-24,6793,103,5980,710,46914,1847097,39.37,1
11728,2021-02-18,Daerah Istimewa Yogyakarta,255,11,118,126,25817,620,19453,5744,3133,3631015,1158.9,1
11729,2021-02-18,Lampung,67,1,352,-286,11745,603,9678,1464,34624,9095591,262.7,0
11730,2021-02-18,Sulawesi Tenggara,28,1,38,-11,9900,191,8953,756,38068,2635461,69.23,1
11731,2021-02-18,Jambi,55,2,50,3,5168,71,3756,1341,50058,3493357,69.79,1
11732,2021-02-18,Papua Barat,25,1,29,-5,7109,120,6443,546,102955,1140701,11.08,0
11733,2021-02-19,Jambi,10,0,27,-17,5178,71,3783,1324,50058,3493357,69.79,0
11734,2021-02-19,Papua Barat,14,0,8,6,7123,120,6451,552,102955,1140701,11.08,0
11735,2021-02-19,Kalimantan Utara,60,0,73,-13,9051,124,5606,3321,75468,648407,8.59,0
11736,2021-02-19,Kepulauan Riau,11,2,71,-62,8563,212,8090,261,8202,1929400,235.24,0
11737,2021-02-19,Papua,143,1,34,108,16316,205,9081,7030,319036,4340348,13.6,1
11738,2021-02-19,Gorontalo,47,0,13,34,4695,126,4242,327,11257,1180651,104.88,1
11739,2021-02-19,Bengkulu,14,0,0,14,4771,144,4459,168,19919,1999539,100.38,1
11740,2021-02-19,Jawa Barat,2167,29,2737,-599,195021,2588,163296,29137,35378,45161325,1276.55,0
11741,2021-02-19,DKI Jakarta,1920,6,2757,-843,323020,5096,305171,12753,664,10846145,16334.31,1
11742,2021-02-19,Aceh,13,0,9,4,9448,382,7767,1299,57956,5247257,90.54,0
11743,2021-02-19,Sumatera Barat,90,3,6,81,28509,638,25819,2052,42013,5519245,131.37,0
11744,2021-02-19,Jawa Timur,575,24,634,-83,124948,8793,108475,7680,47803,40479023,846.78,1
11745,2021-02-19,Kalimantan Timur,718,15,549,154,51546,1215,41806,8525,129067,3552191,27.52,1
11746,2021-02-19,Lampung,79,9,267,-197,11824,612,9945,1267,34624,9095591,262.7,1
11747,2021-02-19,Sumatera Utara,127,5,115,7,23462,803,20241,2418,72981,14874889,203.82,1
11748,2021-02-19,Maluku Utara,1,0,62,-61,3913,111,3204,598,31983,1307803,40.89,0
11749,2021-02-19,Nusa Tenggara Barat,58,0,11,47,8315,329,6620,1366,18572,5270247,283.77,1
11750,2021-02-19,Bali,330,10,411,-91,31831,853,27980,2998,5780,4216171,729.43,1
11751,2021-02-19,Jawa Tengah,1205,36,691,478,147037,6124,92546,48367,32801,36364072,1108.64,1
11752,2021-02-19,Riau,69,3,74,-8,30478,735,28799,944,87024,6074100,69.8,0
11753,2021-02-19,Sulawesi Tenggara,17,0,117,-100,9917,191,9070,656,38068,2635461,69.23,0
11754,2021-02-19,Kalimantan Tengah,99,2,91,6,13072,313,11684,1075,153565,2570289,16.74,1
11755,2021-02-19,Kalimantan Selatan,180,12,211,-43,20429,695,17742,1992,38744,4023049,103.84,1
11756,2021-02-19,Sulawesi Barat,17,2,328,-313,5042,96,3344,1602,16787,1559984,92.93,0
11757,2021-02-19,Sulawesi Utara,56,0,73,-17,14715,487,11263,2965,13892,2641884,190.17,1
11758,2021-02-19,Nusa Tenggara Timur,133,3,144,-14,7977,195,4981,2801,48718,5411321,111.07,0
11759,2021-02-19,Kepulauan Bangka Belitung,85,1,185,-101,6607,103,5738,766,16424,1379767,84.01,0
11761,2021-02-19,Kalimantan Barat,26,0,99,-73,4383,32,4002,349,147307,5422814,36.81,0
11762,2021-02-19,Sulawesi Selatan,221,4,526,-309,53568,815,48992,3761,46717,9426885,201.78,0
11763,2021-02-19,Daerah Istimewa Yogyakarta,263,4,259,0,26080,624,19712,5744,3133,3631015,1158.9,1
11764,2021-02-19,Sulawesi Tengah,46,5,159,-118,9529,242,7082,2205,61841,2955567,47.79,0
11765,2021-02-19,Banten,73,2,334,-263,28162,835,28314,-987,9663,10722374,1109.64,0
11766,2021-02-19,Maluku,27,1,52,-26,6820,104,6032,684,46914,1847097,39.37,1
11767,2021-02-19,Sumatera Selatan,50,0,41,9,15402,724,12900,1778,91592,8217551,89.72,1
11768,2021-02-20,Kepulauan Riau,17,2,30,-15,8580,214,8120,246,8202,1929400,235.24,1
11769,2021-02-20,Daerah Istimewa Yogyakarta,201,5,128,68,26281,629,19840,5812,3133,3631015,1158.9,0
11770,2021-02-20,Papua Barat,28,2,130,-104,7151,122,6581,448,102955,1140701,11.08,1
11771,2021-02-20,Banten,73,7,129,-63,28235,842,28443,-1050,9663,10722374,1109.64,1
11772,2021-02-20,Maluku Utara,19,0,20,-1,3932,111,3224,597,31983,1307803,40.89,1
11773,2021-02-20,DKI Jakarta,2872,40,2490,342,325892,5136,307661,13095,664,10846145,16334.31,1
11774,2021-02-20,Kalimantan Tengah,95,1,48,46,13167,314,11732,1121,153565,2570289,16.74,0
11775,2021-02-20,Jambi,20,0,38,-18,5198,71,3821,1306,50058,3493357,69.79,1
11776,2021-02-20,Sumatera Selatan,88,0,55,33,15490,724,12955,1811,91592,8217551,89.72,1
11777,2021-02-20,Gorontalo,6,0,12,-6,4701,126,4254,321,11257,1180651,104.88,0
11778,2021-02-20,Aceh,8,0,18,-10,9456,382,7785,1289,57956,5247257,90.54,0
11779,2021-02-20,Kalimantan Barat,35,1,16,18,4418,33,4018,367,147307,5422814,36.81,1
11780,2021-02-20,Jawa Tengah,806,18,489,299,147843,6142,93035,48666,32801,36364072,1108.64,0
11781,2021-02-20,Kalimantan Selatan,183,0,382,-199,20612,695,18124,1793,38744,4023049,103.84,1
11782,2021-02-20,Nusa Tenggara Barat,39,0,18,21,8354,329,6638,1387,18572,5270247,283.77,0
11783,2021-02-20,Bengkulu,19,0,0,19,4790,144,4459,187,19919,1999539,100.38,1
11784,2021-02-20,Lampung,98,1,62,35,11922,613,10007,1302,34624,9095591,262.7,1
11785,2021-02-20,Sulawesi Selatan,201,6,396,-201,53769,821,49388,3560,46717,9426885,201.78,0
11786,2021-02-20,Sulawesi Tengah,45,0,432,-387,9574,242,7514,1818,61841,2955567,47.79,0
11787,2021-02-20,Sumatera Barat,81,3,60,18,28590,641,25879,2070,42013,5519245,131.37,0
11788,2021-02-20,Bali,202,5,417,-220,32033,858,28397,2778,5780,4216171,729.43,0
11789,2021-02-20,Sulawesi Utara,56,0,153,-97,14771,487,11416,2868,13892,2641884,190.17,1
11790,2021-02-20,Kepulauan Bangka Belitung,132,1,99,32,6739,104,5837,798,16424,1379767,84.01,1
11791,2021-02-20,Kalimantan Timur,553,17,806,-270,52099,1232,42612,8255,129067,3552191,27.52,0
11792,2021-02-20,Sulawesi Barat,29,2,56,-29,5071,98,3400,1573,16787,1559984,92.93,1
11793,2021-02-20,Nusa Tenggara Timur,176,3,351,-178,8153,198,5332,2623,48718,5411321,111.07,1
11794,2021-02-20,Kalimantan Utara,20,0,90,-70,9071,124,5696,3251,75468,648407,8.59,0
11795,2021-02-20,Maluku,12,1,84,-73,6832,105,6116,611,46914,1847097,39.37,0
11796,2021-02-20,Jawa Barat,1278,7,1403,-132,196299,2595,164699,29005,35378,45161325,1276.55,0
11797,2021-02-20,Sulawesi Tenggara,15,0,35,-20,9932,191,9105,636,38068,2635461,69.23,0
11798,2021-02-20,Riau,133,8,171,-46,30611,743,28970,898,87024,6074100,69.8,1
11799,2021-02-20,Papua,118,1,12,105,16434,206,9093,7135,319036,4340348,13.6,0
11800,2021-02-20,Sumatera Utara,99,2,118,-21,23561,805,20359,2397,72981,14874889,203.82,0
11802,2021-02-20,Jawa Timur,624,31,572,21,125572,8824,109047,7701,47803,40479023,846.78,1
11803,2021-02-21,Kalimantan Timur,406,12,602,-208,52505,1244,43214,8047,129067,3552191,27.52,0
11804,2021-02-21,Aceh,1,0,0,1,9457,382,7785,1290,57956,5247257,90.54,0
11805,2021-02-21,Kalimantan Barat,30,0,21,9,4448,33,4039,376,147307,5422814,36.81,0
11806,2021-02-21,Jawa Tengah,484,12,226,246,148327,6154,93261,48912,32801,36364072,1108.64,0
11807,2021-02-21,Sumatera Selatan,52,4,40,8,15542,728,12995,1819,91592,8217551,89.72,0
11808,2021-02-21,Riau,197,1,91,105,30808,744,29061,1003,87024,6074100,69.8,1
11809,2021-02-21,Nusa Tenggara Timur,100,2,103,-5,8253,200,5435,2618,48718,5411321,111.07,0
11810,2021-02-21,Kalimantan Selatan,162,2,153,7,20774,697,18277,1800,38744,4023049,103.84,0
11811,2021-02-21,Nusa Tenggara Barat,50,0,6,44,8404,329,6644,1431,18572,5270247,283.77,1
11812,2021-02-21,Bengkulu,13,1,69,-57,4803,145,4528,130,19919,1999539,100.38,0
11813,2021-02-21,Sulawesi Selatan,180,0,334,-154,53949,821,49722,3406,46717,9426885,201.78,0
11814,2021-02-21,Lampung,73,5,132,-64,11995,618,10139,1238,34624,9095591,262.7,0
11815,2021-02-21,Kalimantan Utara,11,0,0,11,9082,124,5696,3262,75468,648407,8.59,0
11816,2021-02-21,Sulawesi Tengah,23,3,71,-51,9597,245,7585,1767,61841,2955567,47.79,0
11817,2021-02-21,Papua,40,3,12,25,16474,209,9105,7160,319036,4340348,13.6,0
11818,2021-02-21,Sumatera Barat,71,0,55,16,28661,641,25934,2086,42013,5519245,131.37,0
11819,2021-02-21,Jawa Barat,965,8,1518,-561,197264,2603,166217,28444,35378,45161325,1276.55,0
11820,2021-02-21,Bali,326,7,204,115,32359,865,28601,2893,5780,4216171,729.43,1
11821,2021-02-21,Sumatera Utara,97,3,98,-4,23658,808,20457,2393,72981,14874889,203.82,0
11822,2021-02-21,Kepulauan Bangka Belitung,55,1,54,0,6794,105,5891,798,16424,1379767,84.01,0
11823,2021-02-21,Maluku,3,0,15,-12,6835,105,6131,599,46914,1847097,39.37,0
11824,2021-02-21,Sulawesi Barat,14,1,25,-12,5085,99,3425,1561,16787,1559984,92.93,0
11825,2021-02-21,Sulawesi Tenggara,22,0,1,21,9954,191,9106,657,38068,2635461,69.23,1
11826,2021-02-21,Maluku Utara,1,0,4,-3,3933,111,3228,594,31983,1307803,40.89,0
11827,2021-02-21,Kepulauan Riau,24,3,22,-1,8604,217,8142,245,8202,1929400,235.24,1
11828,2021-02-21,Papua Barat,21,0,20,1,7172,122,6601,449,102955,1140701,11.08,0
11829,2021-02-21,Jawa Timur,448,26,531,-109,126020,8850,109578,7592,47803,40479023,846.78,0
11830,2021-02-21,Daerah Istimewa Yogyakarta,175,8,257,-90,26456,637,20097,5722,3133,3631015,1158.9,0
11831,2021-02-21,Kalimantan Tengah,148,2,28,118,13315,316,11760,1239,153565,2570289,16.74,1
11832,2021-02-21,DKI Jakarta,2725,55,2681,-11,328617,5191,310342,13084,664,10846145,16334.31,0
11833,2021-02-21,Jambi,21,1,24,-4,5219,72,3845,1302,50058,3493357,69.79,1
11835,2021-02-21,Sulawesi Utara,42,0,15,27,14813,487,11431,2895,13892,2641884,190.17,0
11836,2021-02-21,Gorontalo,18,2,9,7,4719,128,4263,328,11257,1180651,104.88,1
11837,2021-02-21,Banten,249,6,107,136,28484,848,28550,-914,9663,10722374,1109.64,1
11838,2021-02-22,Papua,92,0,1,91,16566,209,9106,7251,319036,4340348,13.6,1
11839,2021-02-22,Kalimantan Selatan,107,7,194,-94,20881,704,18471,1706,38744,4023049,103.84,0
11840,2021-02-22,Kalimantan Utara,95,1,58,36,9177,125,5754,3298,75468,648407,8.59,1
11841,2021-02-22,Papua Barat,31,0,25,6,7203,122,6626,455,102955,1140701,11.08,1
11842,2021-02-22,Maluku,44,1,20,23,6879,106,6151,622,46914,1847097,39.37,1
11843,2021-02-22,Sulawesi Selatan,258,2,208,48,54207,823,49930,3454,46717,9426885,201.78,1
11844,2021-02-22,DKI Jakarta,2465,40,2305,120,331082,5231,312647,13204,664,10846145,16334.31,0
11845,2021-02-22,Sulawesi Tenggara,28,0,27,1,9982,191,9133,658,38068,2635461,69.23,1
11846,2021-02-22,Bengkulu,22,0,6,16,4825,145,4534,146,19919,1999539,100.38,1
11847,2021-02-22,Nusa Tenggara Barat,75,0,3,72,8479,329,6647,1503,18572,5270247,283.77,1
11848,2021-02-22,Kepulauan Bangka Belitung,70,0,79,-9,6864,105,5970,789,16424,1379767,84.01,1
11849,2021-02-22,Sulawesi Barat,6,0,26,-20,5091,99,3451,1541,16787,1559984,92.93,0
11850,2021-02-22,Daerah Istimewa Yogyakarta,138,7,227,-96,26594,644,20324,5626,3133,3631015,1158.9,0
11851,2021-02-22,Kalimantan Barat,0,0,0,0,4448,33,4039,376,147307,5422814,36.81,0
11852,2021-02-22,Kalimantan Tengah,64,1,168,-105,13379,317,11928,1134,153565,2570289,16.74,0
11853,2021-02-22,Kalimantan Timur,404,14,504,-114,52909,1258,43718,7933,129067,3552191,27.52,0
11854,2021-02-22,Gorontalo,2,0,17,-15,4721,128,4280,313,11257,1180651,104.88,0
11855,2021-02-22,Sumatera Utara,97,5,106,-14,23755,813,20563,2379,72981,14874889,203.82,1
11856,2021-02-22,Banten,114,3,246,-135,28598,851,28796,-1049,9663,10722374,1109.64,0
11857,2021-02-22,Riau,51,2,94,-45,30859,746,29155,958,87024,6074100,69.8,0
11858,2021-02-22,Jambi,20,0,21,-1,5239,72,3866,1301,50058,3493357,69.79,0
11859,2021-02-22,Jawa Barat,2820,20,2973,-173,200084,2623,169190,28271,35378,45161325,1276.55,1
11860,2021-02-22,Bali,278,8,300,-30,32637,873,28901,2863,5780,4216171,729.43,0
11861,2021-02-22,Jawa Tengah,1048,41,1141,-134,149375,6195,94402,48778,32801,36364072,1108.64,1
11862,2021-02-22,Nusa Tenggara Timur,138,17,281,-160,8391,217,5716,2458,48718,5411321,111.07,1
11863,2021-02-22,Aceh,1,0,5,-4,9458,382,7790,1286,57956,5247257,90.54,1
11864,2021-02-22,Maluku Utara,15,0,49,-34,3948,111,3277,560,31983,1307803,40.89,1
11865,2021-02-22,Kepulauan Riau,22,0,21,1,8626,217,8163,246,8202,1929400,235.24,0
11866,2021-02-22,Lampung,92,7,179,-94,12087,625,10318,1144,34624,9095591,262.7,1
11867,2021-02-22,Sumatera Barat,29,0,227,-198,28690,641,26161,1888,42013,5519245,131.37,0
11868,2021-02-22,Jawa Timur,435,41,644,-250,126455,8891,110222,7342,47803,40479023,846.78,0
11870,2021-02-22,Sulawesi Tengah,62,1,145,-84,9659,246,7730,1683,61841,2955567,47.79,1
11871,2021-02-22,Sulawesi Utara,23,2,94,-73,14836,489,11525,2822,13892,2641884,190.17,0
11872,2021-02-22,Sumatera Selatan,45,4,125,-84,15587,732,13120,1735,91592,8217551,89.72,0
11873,2021-02-23,Gorontalo,10,3,12,-5,4731,131,4292,308,11257,1180651,104.88,1
11874,2021-02-23,Jambi,26,0,22,4,5265,72,3888,1305,50058,3493357,69.79,1
11875,2021-02-23,Nusa Tenggara Barat,33,2,60,-29,8512,331,6707,1474,18572,5270247,283.77,0
11876,2021-02-23,Riau,116,3,59,54,30975,749,29214,1012,87024,6074100,69.8,1
11877,2021-02-23,Nusa Tenggara Timur,195,6,149,40,8586,223,5865,2498,48718,5411321,111.07,1
11878,2021-02-23,Banten,251,6,317,-72,28849,857,29113,-1121,9663,10722374,1109.64,1
11879,2021-02-23,Bali,288,10,354,-76,32925,883,29255,2787,5780,4216171,729.43,1
11880,2021-02-23,Kepulauan Riau,16,0,1,15,8642,217,8164,261,8202,1929400,235.24,0
11881,2021-02-23,Sulawesi Barat,89,0,57,32,5180,99,3508,1573,16787,1559984,92.93,1
11882,2021-02-23,Kalimantan Tengah,75,0,127,-52,13454,317,12055,1082,153565,2570289,16.74,1
11883,2021-02-23,Daerah Istimewa Yogyakarta,228,10,242,-24,26822,654,20566,5602,3133,3631015,1158.9,1
11884,2021-02-23,Aceh,29,0,7,22,9487,382,7797,1308,57956,5247257,90.54,1
11885,2021-02-23,Sulawesi Tenggara,7,1,45,-39,9989,192,9178,619,38068,2635461,69.23,0
11887,2021-02-23,Papua Barat,32,2,19,11,7235,124,6645,466,102955,1140701,11.08,1
11888,2021-02-23,DKI Jakarta,782,45,2052,-1315,331864,5276,314699,11889,664,10846145,16334.31,0
11889,2021-02-23,Sulawesi Utara,11,0,35,-24,14847,489,11560,2798,13892,2641884,190.17,0
11890,2021-02-23,Maluku,9,0,17,-8,6888,106,6168,614,46914,1847097,39.37,0
11891,2021-02-23,Sumatera Selatan,60,4,159,-103,15647,736,13279,1632,91592,8217551,89.72,1
11892,2021-02-23,Papua,76,2,17,57,16642,211,9123,7308,319036,4340348,13.6,0
11893,2021-02-23,Jawa Timur,548,36,493,19,127003,8927,110715,7361,47803,40479023,846.78,1
11894,2021-02-23,Bengkulu,42,0,10,32,4867,145,4544,178,19919,1999539,100.38,1
11895,2021-02-23,Maluku Utara,10,1,55,-46,3958,112,3332,514,31983,1307803,40.89,0
11896,2021-02-23,Sumatera Utara,139,6,107,26,23894,819,20670,2405,72981,14874889,203.82,1
11897,2021-02-23,Sulawesi Selatan,506,0,270,236,54713,823,50200,3690,46717,9426885,201.78,1
11898,2021-02-23,Jawa Barat,4593,29,2070,2494,204677,2652,171260,30765,35378,45161325,1276.55,1
11899,2021-02-23,Kalimantan Utara,193,8,362,-177,9370,133,6116,3121,75468,648407,8.59,1
11900,2021-02-23,Sumatera Barat,60,1,184,-125,28750,642,26345,1763,42013,5519245,131.37,1
11901,2021-02-23,Lampung,94,2,126,-34,12181,627,10444,1110,34624,9095591,262.7,1
11902,2021-02-23,Kalimantan Timur,431,7,535,-111,53340,1265,44253,7822,129067,3552191,27.52,1
11903,2021-02-23,Kepulauan Bangka Belitung,41,1,43,-3,6905,106,6013,786,16424,1379767,84.01,0
11904,2021-02-23,Sulawesi Tengah,90,2,171,-83,9749,248,7901,1600,61841,2955567,47.79,1
11905,2021-02-23,Kalimantan Barat,28,0,41,-13,4476,33,4080,363,147307,5422814,36.81,0
11906,2021-02-23,Jawa Tengah,830,144,645,41,150205,6339,95047,48819,32801,36364072,1108.64,0
11907,2021-02-23,Kalimantan Selatan,101,1,117,-17,20982,705,18588,1689,38744,4023049,103.84,0
11908,2021-02-24,Jawa Barat,2317,10,1599,708,206994,2662,172859,31473,35378,45161325,1276.55,0
11909,2021-02-24,Sulawesi Utara,15,0,127,-112,14862,489,11687,2686,13892,2641884,190.17,1
11910,2021-02-24,Maluku,14,0,21,-7,6902,106,6189,607,46914,1847097,39.37,1
11911,2021-02-24,Kalimantan Timur,423,15,537,-129,53763,1280,44790,7693,129067,3552191,27.52,0
11912,2021-02-24,Kepulauan Riau,15,1,19,-5,8657,218,8183,256,8202,1929400,235.24,0
11913,2021-02-24,Maluku Utara,12,0,0,12,3970,112,3332,526,31983,1307803,40.89,1
11914,2021-02-24,Papua Barat,52,0,34,18,7287,124,6679,484,102955,1140701,11.08,1
11915,2021-02-24,Jawa Timur,580,29,696,-145,127583,8956,111411,7216,47803,40479023,846.78,1
11916,2021-02-24,Sumatera Utara,122,1,100,21,24016,820,20770,2426,72981,14874889,203.82,0
11917,2021-02-24,Sulawesi Tenggara,10,0,17,-7,9999,192,9195,612,38068,2635461,69.23,1
11919,2021-02-24,Papua,41,1,19,21,16683,212,9142,7329,319036,4340348,13.6,0
11920,2021-02-24,Kepulauan Bangka Belitung,236,2,66,168,7141,108,6079,954,16424,1379767,84.01,1
11921,2021-02-24,Nusa Tenggara Timur,95,21,280,-206,8681,244,6145,2292,48718,5411321,111.07,0
11922,2021-02-24,Riau,110,2,55,53,31085,751,29269,1065,87024,6074100,69.8,0
11923,2021-02-24,DKI Jakarta,782,35,1857,-1110,332646,5311,316556,10779,664,10846145,16334.31,1
11924,2021-02-24,Kalimantan Utara,8,8,923,-923,9378,141,7039,2198,75468,648407,8.59,0
11925,2021-02-24,Banten,41,7,185,-151,28890,864,29298,-1272,9663,10722374,1109.64,0
11926,2021-02-24,Sumatera Barat,87,0,189,-102,28837,642,26534,1661,42013,5519245,131.37,1
11927,2021-02-24,Jambi,56,0,48,8,5321,72,3936,1313,50058,3493357,69.79,1
11928,2021-02-24,Bali,307,6,303,-2,33232,889,29558,2785,5780,4216171,729.43,1
11929,2021-02-24,Jawa Tengah,1263,78,571,614,151468,6417,95618,49433,32801,36364072,1108.64,1
11930,2021-02-24,Aceh,26,0,8,18,9513,382,7805,1326,57956,5247257,90.54,0
11931,2021-02-24,Kalimantan Barat,27,0,17,10,4503,33,4097,373,147307,5422814,36.81,0
11932,2021-02-24,Kalimantan Tengah,62,5,71,-14,13516,322,12126,1068,153565,2570289,16.74,0
11933,2021-02-24,Kalimantan Selatan,133,3,129,1,21115,708,18717,1690,38744,4023049,103.84,1
11934,2021-02-24,Gorontalo,2,0,9,-7,4733,131,4301,301,11257,1180651,104.88,0
11935,2021-02-24,Nusa Tenggara Barat,20,0,25,-5,8532,331,6732,1469,18572,5270247,283.77,0
11936,2021-02-24,Daerah Istimewa Yogyakarta,201,6,253,-58,27023,660,20819,5544,3133,3631015,1158.9,0
11937,2021-02-24,Bengkulu,16,0,10,6,4883,145,4554,184,19919,1999539,100.38,0
11938,2021-02-24,Sumatera Selatan,57,3,23,31,15704,739,13302,1663,91592,8217551,89.72,0
11939,2021-02-24,Sulawesi Selatan,388,3,293,92,55101,826,50493,3782,46717,9426885,201.78,0
11940,2021-02-24,Sulawesi Tengah,65,1,42,22,9814,249,7943,1622,61841,2955567,47.79,0
11941,2021-02-24,Lampung,68,3,93,-28,12249,630,10537,1082,34624,9095591,262.7,0
11942,2021-02-24,Sulawesi Barat,10,0,49,-39,5190,99,3557,1534,16787,1559984,92.93,0
11943,2021-02-25,Banten,263,4,214,45,29153,868,29512,-1227,9663,10722374,1109.64,1
11944,2021-02-25,Jawa Tengah,825,69,1221,-465,152293,6486,96839,48968,32801,36364072,1108.64,0
11945,2021-02-25,Sumatera Barat,83,0,133,-50,28920,642,26667,1611,42013,5519245,131.37,0
11946,2021-02-25,Maluku Utara,5,0,0,5,3975,112,3332,531,31983,1307803,40.89,0
11947,2021-02-25,Sulawesi Tengah,67,1,181,-115,9881,250,8124,1507,61841,2955567,47.79,1
11948,2021-02-25,Riau,133,2,63,68,31218,753,29332,1133,87024,6074100,69.8,1
11949,2021-02-25,Jawa Barat,2419,4,1337,1078,209413,2666,174196,32551,35378,45161325,1276.55,1
11950,2021-02-25,Papua,51,0,22,29,16734,212,9164,7358,319036,4340348,13.6,1
11951,2021-02-25,Sulawesi Selatan,423,3,325,95,55524,829,50818,3877,46717,9426885,201.78,1
11952,2021-02-25,Kalimantan Barat,32,0,27,5,4535,33,4124,378,147307,5422814,36.81,1
11953,2021-02-25,Kepulauan Bangka Belitung,45,1,286,-242,7186,109,6365,712,16424,1379767,84.01,0
11954,2021-02-25,Kalimantan Selatan,179,5,93,81,21294,713,18810,1771,38744,4023049,103.84,1
11955,2021-02-25,Kalimantan Utara,47,1,117,-71,9425,142,7156,2127,75468,648407,8.59,1
11956,2021-02-25,Bengkulu,11,0,1,10,4894,145,4555,194,19919,1999539,100.38,0
11957,2021-02-25,Jawa Timur,554,34,561,-41,128137,8990,111972,7175,47803,40479023,846.78,0
11958,2021-02-25,Lampung,68,2,130,-64,12317,632,10667,1018,34624,9095591,262.7,1
11959,2021-02-25,Nusa Tenggara Timur,202,1,97,104,8883,245,6242,2396,48718,5411321,111.07,1
11960,2021-02-25,Sumatera Utara,153,4,107,42,24169,824,20877,2468,72981,14874889,203.82,1
11961,2021-02-25,Jambi,28,1,39,-12,5349,73,3975,1301,50058,3493357,69.79,0
11962,2021-02-25,Sumatera Selatan,75,2,44,29,15779,741,13346,1692,91592,8217551,89.72,1
11963,2021-02-25,Kalimantan Timur,395,10,728,-343,54158,1290,45518,7350,129067,3552191,27.52,0
11964,2021-02-25,Maluku,30,0,48,-18,6932,106,6237,589,46914,1847097,39.37,1
11965,2021-02-25,Sulawesi Barat,7,2,30,-25,5197,101,3587,1509,16787,1559984,92.93,0
11966,2021-02-25,Sulawesi Utara,18,1,26,-9,14880,490,11713,2677,13892,2641884,190.17,1
11967,2021-02-25,Daerah Istimewa Yogyakarta,228,3,256,-31,27251,663,21075,5513,3133,3631015,1158.9,1
11968,2021-02-25,DKI Jakarta,1581,55,2656,-1130,334227,5366,319212,9649,664,10846145,16334.31,1
11969,2021-02-25,Gorontalo,22,2,22,-2,4755,133,4323,299,11257,1180651,104.88,1
11970,2021-02-25,Bali,263,9,307,-53,33495,898,29865,2732,5780,4216171,729.43,0
11971,2021-02-25,Papua Barat,33,1,32,0,7320,125,6711,484,102955,1140701,11.08,0
11972,2021-02-25,Kepulauan Riau,8,0,75,-67,8665,218,8258,189,8202,1929400,235.24,0
11973,2021-02-25,Kalimantan Tengah,52,2,59,-9,13568,324,12185,1059,153565,2570289,16.74,0
11975,2021-02-25,Sulawesi Tenggara,16,1,63,-48,10015,193,9258,564,38068,2635461,69.23,1
11976,2021-02-25,Aceh,10,1,0,9,9523,383,7805,1335,57956,5247257,90.54,0
